id;subject_rf;name_full;name_short;name_employee;inn;orn;legal_address;actual_address;phone;email;site;count_mkd;area_total;w_summ
8930986;"Новосибирская область";"Жилищно-строительный кооператив ""Восток""";"ЖСК ""Восток""";"Сергей Владимирович Баль";5401353436;1115476164099;"г. Новосибирск, ул. Дениса Давыдова, д. 1/2";"г. Новосибирск, ул. Дениса Давыдова, д. 1/2";89537945775;vostok@tsg54.ru;http://tsg54.ru/vostok/;1;2661,80;25,50
8920372;"Новосибирская область";"Жилищно - строительный кооператив ""Восточный""";"ЖСК ""Восточный""";"Владимир Григорьевич Борода";5405114894;1025401936878;"г. Новосибирск, ул. Лазурная, д. 2";"г. Новосибирск, ул. Лазурная, д. 2";"8-913-390-66-57   202-50-58";gsk-vostochn@mail.ru;www.reformagkh.ru;1;38106,00;34,00
8614644;"Новосибирская область";"Жилищно-строительный кооператив ""Вымпел-2""";"ЖСК ""Вымпел-2""";"Сергей Степанович Сыроежкин";5404118007;1035401489034;"г. Новосибирск, ул. Курганская, д. 24";"г. Новосибирск, ул. Курганская, д. 24";+79132060182;biriana@ya.ru;;1;4023,70;24,50
8926866;"Новосибирская область";"Жилищно-строительный кооператив ""Высота""";"ЖСК ""Высота""";"Владимир Иванович Егоров";5403107147;1025401307205;"г. Новосибирск, ул. Петухова, д. 132";"г. Новосибирск, ул. Петухова, д. 132";+79139049479;zhskvysota@yandex.ru;www.reformagkh.ru;1;9671,50;29,50
7877876;"Новосибирская область";"Жилищно-строительный кооператив Высотный";"ЖСК Высотный";"Елена Юрьевна Иванникова";5407120903;1025403220138;"г. Новосибирск, ул. Владимировская, д. 1/1";"г. Новосибирск, ул. Владимировская, д. 1/1";"(383)284-21-84  с.т.8-913-928-45-11";ivannikova_71@mail.ru;http://731.degkh.ru/zhsk_vysotnyy/;1;5556,60;28,50
8926678;"Новосибирская область";"Жилищно-строительный кооператив ""Гранит""";"ЖСК ""ГРАНИТ""";"Никита Николаевич Ковалев";5405114848;1045401908430;"г. Новосибирск, ул. Большевистская, д. 171";"г. Новосибирск, ул. Большевистская, д. 171";8-961-846-4844;n.kovalev@ngs.ru;www.reformagkh.ru;1;6976,90;28,50
8573298;"Новосибирская область";"Жилищно-строительный кооператив ""Дачный""";"ЖСК ""Дачный""";"Ольга Валерьевна Денисова ";5402109695;1025401018268;"г. Новосибирск, ул. Тимирязева, д. 70";"г. Новосибирск, ул. Тимирязева, д. 70";8(383)216-42-91;dachniy.jsk@yandex.ru;;1;2725,00;23,50
8876720;"Новосибирская область";"Жилищно-строительный кооператив ""Дзержинец""";"ЖСК Дзержинец";"Иосиф Михайлович Лернер";5401102150;1025400518593;"г. Новосибирск, пр-кт. Дзержинского, д. 35";"г. Новосибирск, пр-кт. Дзержинского, д. 35";3832783663;s14031969@mail.ru;www.reformagkh.ru;1;4385,10;
7587735;"Новосибирская область";"ЖСК домовладельцев Юбилейный-3";"ЖСК домовладельцев Юбилейный-3";"Сергей Валентинович Петров";5401110240;1025400527767;"д. 8/1";"г. Новосибирск, ул. Адриена Лежена, д. 8/1";2675121;pilipchak1970@mail.ru;;1;5375,60;21,00
8606946;"Новосибирская область";"Жилищно-строительный кооператив ""Дружба""";"ЖСК ""Дружба""";"Алексей Сергеевич Белов";5422104141;1025404183716;"г. Карасук, ул. Индустриальная, д. 2б";"г. Карасук, ул. Индустриальная, д. 2б";21-468;lilija.birkle@rambler.ru;;1;5228,20;
8554816;"Новосибирская область";"Жилищно-строительный кооператив ""Дружба""";"ЖСК ""Дружба""";"Галина Александровна Шевелева";5447105450;2125485028140;"г. Куйбышев, кв-л. 12-й, д. 7";"г. Куйбышев, кв-л. 12-й, д. 7";5-26-26;sever7777777@mail.ru;;1;4892,90;23,00
8913174;"Новосибирская область";"Жилищно-строительный кооператив ""Дружба-2""";"ЖСК ""Дружба-2""";"Светлана Владимировна Задорожная";5404120341;1025401497990;"г. Новосибирск, ул. Пархоменко, д. 24";"г. Новосибирск, ул. Пархоменко, д. 24";(383)3538924;druzhba-2@ngs.ru;http://731.degkh.ru/zhsk_druzhba_2;1;3343,60;31,00
8595723;"Новосибирская область";"Жилищно-строительный кооператив Дружба-2";"ЖСК Дружба-2";"Ольга Геннадьевна Нагибина";5452108376;1035406824947;"г. Куйбышев, ул. Молодежная, д. 2";"г. Куйбышев, ул. Молодежная, д. 2";89134815932;Druzba-2@yandex.ru;;1;3449,50;23,00
8927669;"Новосибирская область";"Жилищно-строительный кооператив ""Елочка""";"ЖСК Елочка";"Людмила Алексеевна Берендюгина";5406016473;1025402492785;"г. Новосибирск, ул. Некрасова, д. 59";"г. Новосибирск, д. 59";2246098;JSK.Eiochka.65@yandex.ru;;1;5464,40;23,00
8718625;"Новосибирская область";"Жилищно-строительный кооператив ""Ересинка""";"ЖСК ""Ересинка""";"Татьяна Константиновна Талапова";5404118455;1025401502345;"г. Новосибирск, ул. 9 Гвардейской Дивизии, д. 17, п. 110";"г. Новосибирск, ул. 9 Гвардейской Дивизии, д. 17, п. 110";89137280980;eresinka83@mail.ru;0;1;12534,00;25,50
8619239;"Новосибирская область";"Жилищно - строительный кооперотив ""Заводской""";"ЖСК ""Заводской""";"Нина Михайловна Шаравина";5447106158;2115485002994;"г. Куйбышев, кв-л. 15-й, д. 1";"г. Куйбышев, кв-л. 15-й, д. 1";62-034;zavod1960151@mail.ru;;1;5526,60;15,50
8862025;"Новосибирская область";"Жилищно - строительный кооператив ""Заводской""";"ЖСК ""Заводской""";" Любовь  Павловна Сластунова";5408119731;1025403658367;"г. Новосибирск, ул. Молодости, д. 54";"г. Новосибирск, ул. Молодости, д. 54";89137540451;zavodskoi.54@yandex.ru;;1;;19,00
8927962;"Новосибирская область";"Жилищно-строительный кооператив ""Западный""";"ЖСК ""Западный""";"Анна Васильевна Гуськова";5404120856;1035401495073;"г. Новосибирск, ул. Невельского, д. 3, п. 28";"г. Новосибирск, ул. Невельского, д. 3, п. 28";"8 952 917 15 39";annguskov@yandex.ru;5404120856.rosrvartal.ru;1;2797,90;27,00
8772039;"Новосибирская область";"Жилищно-строительный кооператив ""Заря""";"ЖСК ""Заря""";"Валерий Константинович Привалов";5447105411;1055471000485;"г. Куйбышев, кв-л. 9-й, д. 8";"г. Куйбышев, кв-л. 9-й, д. 8";79139423510;privaloff53@mail.ru;;1;;13,50
8926049;"Новосибирская область";"Жилищно-строительный кооператив ""ЗАРЯ-2""";"ЖСК ""ЗАРЯ-2""";"Наталья Геннадьевна Соколова";5405116450;1025401911578;"г. Новосибирск, ул. Кирова, д. 110";"г. Новосибирск, ул. Кирова, д. 114, п. кв 29";"89134549194       2669685";Zarja-2@yandex.ru;;3;6279,00;29,50
8929499;"Новосибирская область";"ЖИЛИЩНО-СТРОИТЕЛЬНЫЙ КООПЕРАТИВ""Затулинец""";"ЖСК""Затулинец""";"Валентина Ивановна Орлова";5403107122;1025401311231;"г. Новосибирск, ул. Петухова, д. 78";"г. Новосибирск, ул. Петухова, д. 78";89130189709;barbi1951.orlova@yandex.ru;;1;3658,00;22,00
8912390;"Новосибирская область";"Жилищно-строительный кооператив ""Звездный""";"ЖСК ""Звездный""";"Елена Владимировна Шарапова";5406016434;1025402480730;"г. Новосибирск, ул. Ипподромская, д. 27";"г. Новосибирск, ул. Ипподромская, д. 27";+79138974182;Loa.61@mail.ru;;1;3314,90;56,50
8919772;"Новосибирская область";"Жилищно-строительный кооператив ""Зенит""";"ЖСК ""Зенит""";"Артем Валерьевич Чакалев";5405115432;1035401924216;"г. Новосибирск, ул. Гурьевская, д. 29";"г. Новосибирск, ул. Гурьевская, д. 29";89529048841;zenit_zsk@mail.ru;www.reformagkh.ru;1;4291,00;17,00
